"seller id","warehouse id","po_type","store order id","order release id","order line id","seller order id","order id fk","created on","style id","seller sku code","sku id","myntra sku code","size","vendor article number","brand","style name","article type","order status","packet id","seller packe id","courier code","order tracking number","seller warehouse id","cancellation reason id fk","cancellation reason","packed on","fmpu date","inscanned on","shipped on","delivered on","cancelled on","rto creation date","lost date","return creation date","final amount","total mrp","discount","coupon discount","shipping charge","gift charge","tax recovery","city","state","zipcode","seller price"
"36387","58640","PPMP","'130781197505416557803","8629892806","10629817585","3019b09b-12ee-4e77-ba01-46ceb5b870c6","5571603045","2025-08-23 12:50:03.000","36084483","RUS_ICH_DOBBY_ORANGE_M","115296568","ANRCKRTA115296568","M","RUS_ICH_DOBBY_ORANGE","Anouk Rustic","Anouk Rustic Men Mandarin Collar Pure Cotton Kurta","Kurtas","F","8629892806",,"EK_E2E","MYEC1061750278","58640","27","Delayed Delivery Cancellation","2025-08-23 13:47:37.000","2025-08-25 17:01:05.000","2025-08-29 05:54:18.000",,,"2025-08-29 05:54:43.000",,,,"439.00","2199.00","1760.00","0.00","0.00","0.00","0.00","Bangalore","KA","560035","380"
"36387","58640","PPMP","'130721568335485747203","8619587878","10619513083","74827f41-5af5-46d9-a1b9-c938d044d337","5565383172","2025-08-16 15:11:52.000","36084504","RUS_ICH_DOBBY_BEIGE_XL","115296678","ANRCKRTA115296678","XL","RUS_ICH_DOBBY_BEIGE","Anouk Rustic","Anouk Rustic Men Pure Cotton Woven Design Mandarin Collar Regular Kurta","Kurtas","C","8619587878",,"EK_E2E","MYEP1078273513","58640",,,"2025-08-17 12:09:12.000","2025-08-21 17:51:57.000","2025-08-22 01:32:26.000","2025-08-22 01:38:36.000","2025-08-24 12:08:51.000",,,,"2025-08-28 12:29:00","351.00","2199.00","1848.00","36.00","0.00","0.00","0.00","Betul","MP","460001","292"
"36387","58640","PPMP","'130814816763349176203","8634949472","10634874085","f8754211-b2f9-4355-9e72-d1db745ff2e1","5574732167","2025-08-27 10:13:16.000","36084481","RUS_KURTA_GREY_XXL","115296565","ANRCKRTA115296565","XXL","RUS_KURTA_GREY","Anouk Rustic","Anouk Rustic Geometric Printed Mandarin Collar Straight Kurta","Kurtas","F",,,"EK_E2E",,"58640","41","Incorrect size ordered",,,,,,"2025-08-27 19:08:23.000",,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Noida","UP","201304","340"
"36387","58640","PPMP","'130706923032859400103","8617236814","10617162154","a8291e54-d125-45a9-a934-954f11fbd654","5564020780","2025-08-14 22:30:58.000","36084506","RUS_ICH_CHECKS_GREY_M","115296686","ANRCKRTA115296686","M","RUS_ICH_CHECKS_GREY","Anouk Rustic","Anouk Rustic Checked Sequinned Band Collar Straight Kurta","Kurtas","F","8617236814",,"DE_4PL","5965259319541","58640","110","Vendor Failed to Handover (Ekart)","2025-08-15 11:18:20.000","2025-08-21 17:50:38.000",,,,"2025-08-21 19:10:02.000",,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Moradabad","UP","244001","340"
"36387","58640","PPMP","'130714834021931385703","8618556553","10618481846","2abface9-4b82-487a-8099-1d877f725003","5564790025","2025-08-15 20:29:28.000","36084495","RUS_SK_Shatranj_Eygpt_Black_XXL","115296634","ANRCKRTA115296634","XXL","RUS_SK_Shatranj_Eygpt_Black","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Pure Cotton Straight Kurta","Kurtas","C","8618556553",,"DE_4PL","5965260621670","58640",,,"2025-08-16 12:13:39.000","2025-08-21 17:50:37.000","2025-08-22 03:24:50.000","2025-08-22 04:07:36.000","2025-08-25 15:41:09.000",,,,,"319.00","1999.00","1680.00","0.00","0.00","0.00","0.00","Mahabub Nagar","TG","509351","260"
"36387","58640","PPMP","'130789433104036378203","8631203345","10631128045","f1268f17-45ed-4bef-ac6c-17ebfc8ce1af","5572403423","2025-08-24 11:42:40.000","36084489","RUS_SK_Shatranj_Eygpt_Grey_XL","115296603","ANRCKRTA115296603","XL","RUS_SK_Shatranj_Eygpt_Grey","Anouk Rustic","Anouk Rustic Men Pure Cotton Mandarin Collar Thread Work Kurta","Kurtas","C","9758688507",,"EK_E2E","MYEP1079190158","58640",,,"2025-08-24 12:26:35.000","2025-08-25 17:00:16.000","2025-08-29 05:53:36.000","2025-08-29 05:59:38.000","2025-09-01 11:23:16.000",,,,,"319.00","1999.00","1680.00","0.00","0.00","0.00","0.00","Ghaziabad","UP","201010","260"
"36387","58640","PPMP","'130783989132024839201","8630495023","10630419756","dbec6393-85a4-4cb2-a3f5-39a53dc3a6cd","5571982536","2025-08-23 20:35:20.000","36084504","RUS_ICH_DOBBY_BEIGE_M","115296676","ANRCKRTA115296676","M","RUS_ICH_DOBBY_BEIGE","Anouk Rustic","Anouk Rustic Men Pure Cotton Woven Design Mandarin Collar Regular Kurta","Kurtas","C","8630495023",,"EK_E2E","MYEP1079191894","58640",,,"2025-08-24 12:34:15.000","2025-08-25 17:00:09.000","2025-08-29 05:55:57.000","2025-08-29 06:02:12.000","2025-09-01 11:05:24.000",,,,"2025-09-04 11:59:00","351.00","2199.00","1848.00","0.00","0.00","0.00","0.00","Ghaziabad","UP","201003","292"
"36387","58640","PPMP","'130758277974698961501","8625325578","10625250487","af3020ba-a95d-417a-9ea7-1bcc0d9b4490","5568883780","2025-08-20 21:10:08.000","36084493","RUS_SK_Shatranj_Quirky_White_L","115296622","ANRCKRTA115296622","L","RUS_SK_Shatranj_Quirky_White","Anouk Rustic","Anouk Rustic Ethnic Motifs Printed Mandarin Collar Long Sleeves Pure Cotton Short Kurta","Kurtas","C","8625325578",,"EK_E2E","MYEP1078982942","58640",,,"2025-08-22 13:44:21.000","2025-08-22 18:05:50.000","2025-08-25 01:33:09.000","2025-08-25 01:39:42.000","2025-08-28 13:40:13.000",,,,,"319.00","1999.00","1680.00","0.00","0.00","0.00","0.00","Saligao","GA","403511","260"
"36387","58640","PPMP","'130721025185858054503","8619473833","10619399038","0a9db4f9-82cc-41d9-8697-e6e750932d1c","5565312973","2025-08-16 13:41:21.000","36084506","RUS_ICH_CHECKS_GREY_M","115296686","ANRCKRTA115296686","M","RUS_ICH_CHECKS_GREY","Anouk Rustic","Anouk Rustic Checked Sequinned Band Collar Straight Kurta","Kurtas","C","8619473833",,"EK_E2E","MYEP1078274281","58640",,,"2025-08-17 12:08:26.000","2025-08-21 17:51:59.000","2025-08-22 01:32:46.000","2025-08-22 01:38:25.000","2025-08-24 10:19:55.000",,,,"2025-08-24 12:16:00","399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Vadodara","GJ","391410","340"
"36387","58640","PPMP","'130769059638259926901","8627234827","10627159674","274fdc7a-b520-444a-9452-a4ac9469288f","5570045989","2025-08-22 03:07:05.000","36084481","RUS_KURTA_GREY_S","115296560","ANRCKRTA115296560","S","RUS_KURTA_GREY","Anouk Rustic","Anouk Rustic Geometric Printed Mandarin Collar Straight Kurta","Kurtas","F","9757848195",,"EK_E2E","MYEC1061585662","58640","110","Vendor Failed to Handover (Ekart)","2025-08-22 10:34:22.000","2025-08-22 18:05:48.000",,,,"2025-09-02 16:22:33.000",,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Panjim","GA","403005","340"
"36387","58640","PPMP","'130741360551627572703","8622831873","10622756898","333d0596-f379-4736-98c2-71b23db09ce3","5567317975","2025-08-18 22:10:34.000","36084505","RUS_ICH_CHECKS_NAVY_XL","115296683","ANRCKRTA115296683","XL","RUS_ICH_CHECKS_NAVY","Anouk Rustic","Anouk Rustic Checked Sequinned Band Collar Straight Kurta","Kurtas","C","8622831873",,"EK_E2E","MYEP1078584737","58640",,,"2025-08-19 12:37:10.000","2025-08-21 17:51:50.000","2025-08-22 01:31:34.000","2025-08-22 01:36:20.000","2025-08-23 17:40:22.000",,,,,"399.00","2499.00","2100.00","100.00","0.00","0.00","0.00","Gautam Buddha Nagar","UP","201303","340"
"36387","58640","PPMP","'130814788876083865803","8634945669","10634870282","df59ba46-a7cc-411b-9ae6-3ecc8be3875f","5574729700","2025-08-27 10:08:37.000","36084491","RUS_KURTA_STR_PEACH_M","115296611","ANRCKRTA115296611","M","RUS_KURTA_STR_PEACH","Anouk Rustic","Anouk Rustic Striped Band Collar Straight Kurta","Kurtas","C","8634945669",,"EK_E2E","MYEC1062278961","58640",,,"2025-08-28 12:33:59.000","2025-08-28 17:29:21.000","2025-08-29 06:44:22.000","2025-08-29 06:49:59.000","2025-09-01 15:21:09.000",,,,,"399.00","1999.00","1600.00","160.00","0.00","0.00","0.00","Krishnagar","WB","741101","340"
"36387","58640","PPMP","'130833218583816266903","8637531879","10637456417","1286862c-f5bd-44e0-94db-bc4362be0e0b","5576358677","2025-08-29 13:20:14.000","36084495","RUS_SK_Shatranj_Eygpt_Black_S","115296629","ANRCKRTA115296629","S","RUS_SK_Shatranj_Eygpt_Black","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Pure Cotton Straight Kurta","Kurtas","F","8637531879",,"DE_4PL","5965299353602","58640","27","Delayed Delivery Cancellation","2025-09-13 12:33:19.000","2025-09-13 16:24:31.000","2025-09-14 08:03:30.000","2025-09-14 12:35:50.000",,"2025-09-16 22:07:54.000",,,,"319.00","1999.00","1680.00","0.00","0.00","0.00","0.00","Banda","UP","470339","260"
"36387","58640","PPMP","'130704247231207914901","8616656351","10616581717","ee02d667-fdb3-490f-924a-a72fa7d4c1aa","5563654347","2025-08-14 15:05:00.000","36084504","RUS_ICH_DOBBY_BEIGE_L","115296677","ANRCKRTA115296677","L","RUS_ICH_DOBBY_BEIGE","Anouk Rustic","Anouk Rustic Men Pure Cotton Woven Design Mandarin Collar Regular Kurta","Kurtas","F","8616656351",,"EK_E2E","MYEP1078040685","58640","110","Vendor Failed to Handover (Ekart)","2025-08-15 11:16:49.000","2025-08-21 17:58:38.000",,,,"2025-08-21 19:09:43.000",,,,"351.00","2199.00","1848.00","0.00","0.00","0.00","0.00","Kolkata","WB","700033","292"
"36387","58640","PPMP","'130766861499663296401","8626731508","10626656385","bd2ed757-2dc4-4897-bdaf-2fb88e6c769e","5569754140","2025-08-21 21:00:43.000","36084504","RUS_ICH_DOBBY_BEIGE_S","115296675","ANRCKRTA115296675","S","RUS_ICH_DOBBY_BEIGE","Anouk Rustic","Anouk Rustic Men Pure Cotton Woven Design Mandarin Collar Regular Kurta","Kurtas","RTO","8626731508",,"DE_4PL","5965270070410","58640","37","RTO Cancellation","2025-08-22 10:47:45.000","2025-08-22 18:06:10.000","2025-08-25 02:42:24.000","2025-08-25 03:45:15.000",,"2025-08-30 05:42:51.000","2025-08-30 05:42:51",,,"351.00","2199.00","1848.00","36.00","0.00","0.00","0.00","Thane","MH","400606","292"
"36387","58640","PPMP","'130790648867727007703","8631495580","10631420279","142e7757-f02a-416a-a529-21e5c8dc1707","5572582630","2025-08-24 15:05:17.000","36084489","RUS_SK_Shatranj_Eygpt_Grey_S","115296598","ANRCKRTA115296598","S","RUS_SK_Shatranj_Eygpt_Grey","Anouk Rustic","Anouk Rustic Men Pure Cotton Mandarin Collar Thread Work Kurta","Kurtas","C","8631495580",,"EK_E2E","MYEP1079346588","58640",,,"2025-08-25 12:42:34.000","2025-08-25 17:01:05.000","2025-08-29 05:49:53.000","2025-08-29 05:57:13.000","2025-09-01 11:08:20.000",,,,,"319.00","1999.00","1680.00","0.00","0.00","0.00","0.00","Solapur","MH","413005","260"
"36387","58640","PPMP","'130695665777863037101","8615227832","10615153291","246cb283-40e1-45dc-bdd6-2955b1f5dc5c","5562792164","2025-08-13 15:14:46.000","36084495","RUS_SK_Shatranj_Eygpt_Black_XXL","115296634","ANRCKRTA115296634","XXL","RUS_SK_Shatranj_Eygpt_Black","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Pure Cotton Straight Kurta","Kurtas","C","8615227832",,"EK_E2E","MYEP1077970220","58640",,,"2025-08-14 12:08:03.000","2025-08-14 17:14:33.000","2025-08-15 04:37:59.000","2025-08-15 04:43:36.000","2025-08-18 15:16:30.000",,,,,"319.00","1999.00","1680.00","0.00","0.00","0.00","0.00","Kolkata","WB","700107","260"
"36387","58640","PPMP","'130811177666952750201","8634708835","10634633444","a9628c73-1229-408c-b781-c1557e1cb969","5574583968","2025-08-27 00:06:45.000","36084505","RUS_ICH_CHECKS_NAVY_M","115296681","ANRCKRTA115296681","M","RUS_ICH_CHECKS_NAVY","Anouk Rustic","Anouk Rustic Checked Sequinned Band Collar Straight Kurta","Kurtas","C","8634708835",,"EK_E2E","MYEC1062278012","58640",,,"2025-08-28 12:31:21.000","2025-08-28 17:30:30.000","2025-08-29 08:54:27.000","2025-08-29 08:59:15.000","2025-08-31 12:02:40.000",,,,"2025-09-03 17:39:00","399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Ahmedabad","GJ","382330","340"
"36387","58640","PPMP","'130773800992315068801","8628797204","10628722042","762cf252-56cb-4d08-9a7a-bf958208b69e","5570913037","2025-08-22 16:17:19.000","36084487","RUS_SOL_KURTA_ORANGE_XL","115296593","ANRCKRTA115296593","XL","RUS_SOL_KURTA_ORANGE","Anouk Rustic","Anouk Rustic Band Collar Straight Kurta","Kurtas","C","9758309291",,"EK_E2E","MYEC1061750347","58640",,,"2025-08-23 13:52:17.000","2025-08-25 17:00:33.000","2025-08-29 14:20:30.000","2025-08-29 14:26:43.000","2025-09-01 13:12:30.000",,,,,"399.00","1999.00","1600.00","0.00","0.00","0.00","0.00","Hyderabad","TG","500019","340"
"36387","58640","PPMP","'130746150574831590701","8623365141","10623290139","1fae660f-2e81-42b6-8ed5-e6ce80b61e6f","5567635717","2025-08-19 11:28:54.000","36084504","RUS_ICH_DOBBY_BEIGE_XL","115296678","ANRCKRTA115296678","XL","RUS_ICH_DOBBY_BEIGE","Anouk Rustic","Anouk Rustic Men Pure Cotton Woven Design Mandarin Collar Regular Kurta","Kurtas","C","8623365141",,"EK_E2E","MYEP1078587707","58640",,,"2025-08-19 12:52:15.000","2025-08-21 17:51:50.000","2025-08-22 01:31:21.000","2025-08-22 01:36:19.000","2025-08-24 13:34:33.000",,,,"2025-08-25 21:13:00","351.00","2199.00","1848.00","79.00","0.00","0.00","0.00","Greater Noida","UP","201306","292"
"36387","58640","PPMP","'130697763309367378503","8615686592","10615612030","1cd7dbe2-041c-4b4a-92eb-29bda6935a92","5563082069","2025-08-13 21:04:21.000","36084495","RUS_SK_Shatranj_Eygpt_Black_S","115296629","ANRCKRTA115296629","S","RUS_SK_Shatranj_Eygpt_Black","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Pure Cotton Straight Kurta","Kurtas","C","8615686592",,"EK_E2E","MYEC1060790188","58640",,,"2025-08-14 12:10:35.000","2025-08-14 17:14:34.000","2025-08-15 04:38:15.000","2025-08-15 04:45:40.000","2025-08-18 20:03:57.000",,,,,"319.00","1999.00","1680.00","0.00","0.00","0.00","0.00","Malappuram","KL","679573","260"
"36387","58640","PPMP","'130724438542096312503","8620176913","10620102114","facde1e1-57e0-487d-9eec-4e29a41e9eee","5565732780","2025-08-16 23:10:13.000","36084498","RUS_MAGIC_IKKAT_RED_S","115296645","ANRCKRTA115296645","S","RUS_MAGIC_IKKAT_RED","Anouk Rustic","Anouk Rustic Men Abstract Printed Kurta","Kurtas","F",,,"EK_E2E",,"58640","43","Cash Issue",,,,,,"2025-08-17 00:20:32.000",,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Alipore","WB","743247","340"
"36387","58640","PPMP","'130773800992315068801","8628797200","10628722038","762cf252-56cb-4d08-9a7a-bf958208b69e","5570913037","2025-08-22 16:17:19.000","36084487","RUS_SOL_KURTA_ORANGE_L","115296592","ANRCKRTA115296592","L","RUS_SOL_KURTA_ORANGE","Anouk Rustic","Anouk Rustic Band Collar Straight Kurta","Kurtas","C","9758309291",,"EK_E2E","MYEC1061750347","58640",,,"2025-08-23 13:52:17.000","2025-08-25 17:00:33.000","2025-08-29 14:20:30.000","2025-08-29 14:26:43.000","2025-09-01 13:12:30.000",,,,,"399.00","1999.00","1600.00","0.00","0.00","0.00","0.00","Hyderabad","TG","500019","340"
"36387","58640","PPMP","'130794662874031416901","8632401691","10632326344","5b7041d8-db37-4ec6-93de-ebdef4e9db3a","5573122463","2025-08-25 02:14:17.000","36084506","RUS_ICH_CHECKS_GREY_L","115296687","ANRCKRTA115296687","L","RUS_ICH_CHECKS_GREY","Anouk Rustic","Anouk Rustic Checked Sequinned Band Collar Straight Kurta","Kurtas","C","8632401691",,"EK_E2E","MYEP1079348396","58640",,,"2025-08-25 12:48:24.000","2025-08-25 16:59:59.000","2025-08-29 05:33:56.000","2025-08-29 05:40:22.000","2025-08-30 18:07:01.000",,,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Mumbai","MH","400028","340"
"36387","58640","PPMP","'130695242869986186501","8615136450","10615061909","1dfffeb4-3760-4684-9ffa-5fda331ea545","5562734374","2025-08-13 14:04:17.000","36084489","RUS_SK_Shatranj_Eygpt_Grey_S","115296598","ANRCKRTA115296598","S","RUS_SK_Shatranj_Eygpt_Grey","Anouk Rustic","Anouk Rustic Men Pure Cotton Mandarin Collar Thread Work Kurta","Kurtas","C","8615136450",,"EK_E2E","MYEP1077970582","58640",,,"2025-08-14 12:07:41.000","2025-08-14 17:14:37.000","2025-08-15 04:38:11.000","2025-08-15 04:45:39.000","2025-08-18 20:03:58.000",,,,,"319.00","1999.00","1680.00","0.00","0.00","0.00","0.00","Malappuram","KL","679573","260"
"36387","58640","PPMP","'130741301313466688903","8622816897","10622741922","06d6ab0e-7a2b-40a8-be40-52dc73b2d167","5567308509","2025-08-18 22:00:41.000","36084496","RUS_MAGIC_IKKAT_NAVY_L","115296637","ANRCKRTA115296637","L","RUS_MAGIC_IKKAT_NAVY","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Straight Kurta","Kurtas","F","8622816897",,"EK_E2E","MYEP1078582933","58640","28","Incorrect size ordered","2025-08-19 12:30:55.000","2025-08-21 17:57:30.000","2025-08-22 03:52:06.000",,,"2025-08-22 03:52:25.000",,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Belgaum","KA","590001","340"
"36387","58640","PPMP","'130695139962290092103","8615114526","10615039985","770506c3-6702-4624-8969-a09a1410e46d","5562720520","2025-08-13 13:47:08.000","36084498","RUS_MAGIC_IKKAT_RED_XL","115296649","ANRCKRTA115296649","XL","RUS_MAGIC_IKKAT_RED","Anouk Rustic","Anouk Rustic Men Abstract Printed Kurta","Kurtas","F","9754710604",,"DE_E2E","219143205087336","58640","89","Hard Stop cancellation from platform","2025-08-14 12:07:00.000",,,,,"2025-08-20 17:18:41.000",,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Jaipur","RJ","302020","340"
"36387","58640","PPMP","'130797827197375769403","8632627027","10632551678","1813877c-3652-4eb5-925a-a02535482dcc","5573260895","2025-08-25 11:01:40.000","36084506","RUS_ICH_CHECKS_GREY_L","115296687","ANRCKRTA115296687","L","RUS_ICH_CHECKS_GREY","Anouk Rustic","Anouk Rustic Checked Sequinned Band Collar Straight Kurta","Kurtas","F",,,"EK_E2E",,"58640","44","Ordered By Mistake",,,,,,"2025-08-25 11:19:15.000",,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Namrup","AS","786623","340"
"36387","58640","PPMP","'130767128068383072803","8626794138","10626719005","f04d84d3-b77e-47c4-9b92-516ea3f9a230","5569794669","2025-08-21 21:45:09.000","36084498","RUS_MAGIC_IKKAT_RED_L","115296647","ANRCKRTA115296647","L","RUS_MAGIC_IKKAT_RED","Anouk Rustic","Anouk Rustic Men Abstract Printed Kurta","Kurtas","F","8626794138",,"EK_E2E","MYEP1078924900","58640","89","Hard Stop cancellation from platform","2025-08-22 10:14:58.000","2025-08-22 18:05:58.000",,,,"2025-09-18 19:44:27.000",,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Muzaffarpur","BR","842001","340"
"36387","58640","PPMP","'130772364329027916003","8628514400","10628439244","c809b7fd-ed0b-45f4-9dcc-43203499a78f","5570728860","2025-08-22 12:17:51.000","36084495","RUS_SK_Shatranj_Eygpt_Black_M","115296631","ANRCKRTA115296631","M","RUS_SK_Shatranj_Eygpt_Black","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Pure Cotton Straight Kurta","Kurtas","F","8628514400",,"DE_4PL","5965270387764","58640","27","Delayed Delivery Cancellation","2025-08-22 13:49:42.000","2025-08-22 18:06:14.000","2025-08-25 02:43:44.000","2025-08-25 03:45:04.000",,"2025-08-27 11:04:08.000",,,,"319.00","1999.00","1680.00","0.00","0.00","0.00","0.00","Mumbai","MH","400080","260"
"36387","58640","PPMP","'130786032046037021703","8630903704","10630828407","03412bca-31ba-4b0c-945f-a789e0d4dfaa","5572222007","2025-08-24 02:15:48.000","36084496","RUS_MAGIC_IKKAT_NAVY_XL","115296638","ANRCKRTA115296638","XL","RUS_MAGIC_IKKAT_NAVY","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Straight Kurta","Kurtas","F",,,"EK_E2E",,"58640","41","Incorrect size ordered",,,,,,"2025-08-24 02:16:40.000",,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Mumbai","MH","401107","340"
"36387","58640","PPMP","'130820345991596497303","8635922099","10635846717","7aa67ce4-8082-4b2c-b5d1-a9b1dd1794cf","5575347426","2025-08-28 01:34:48.000","36084489","RUS_SK_Shatranj_Eygpt_Grey_XXL","115296604","ANRCKRTA115296604","XXL","RUS_SK_Shatranj_Eygpt_Grey","Anouk Rustic","Anouk Rustic Men Pure Cotton Mandarin Collar Thread Work Kurta","Kurtas","RTO","8635922099",,"EK_E2E","MYEC1062280599","58640","37","RTO Cancellation","2025-08-28 12:40:54.000","2025-08-28 17:29:22.000","2025-08-29 06:38:04.000","2025-08-29 06:45:12.000",,"2025-09-02 18:48:52.000","2025-09-02 18:48:52",,,"319.00","1999.00","1680.00","0.00","0.00","0.00","0.00","Patna","BR","800006","260"
"36387","58640","PPMP","'130739977960335097101","8622528859","10622453918","a3290940-44b1-4b4e-9ca3-db2fdca5f709","5567123099","2025-08-18 18:20:08.000","36084496","RUS_MAGIC_IKKAT_NAVY_XL","115296638","ANRCKRTA115296638","XL","RUS_MAGIC_IKKAT_NAVY","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Straight Kurta","Kurtas","C","8622528859",,"EK_E2E","MYEP1078571932","58640",,,"2025-08-19 11:47:06.000","2025-08-21 17:59:48.000","2025-08-22 01:25:43.000","2025-08-22 01:31:23.000","2025-08-23 17:48:32.000",,,,"2025-08-23 18:32:00","399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Mumbai","MH","400066","340"
"36387","58640","PPMP","'130826272178006105901","8636581589","10636506171","c2c0d4e0-c25b-4ac8-b460-31a38556ca0c","5575771190","2025-08-28 18:02:30.000","36084504","RUS_ICH_DOBBY_BEIGE_M","115296676","ANRCKRTA115296676","M","RUS_ICH_DOBBY_BEIGE","Anouk Rustic","Anouk Rustic Men Pure Cotton Woven Design Mandarin Collar Regular Kurta","Kurtas","F","8636581589",,"EK_E2E","MYEC1062382920","58640","27","Delayed Delivery Cancellation","2025-08-29 11:32:27.000","2025-08-29 16:38:43.000","2025-08-30 01:36:03.000","2025-08-30 01:42:45.000",,"2025-09-02 11:26:41.000",,,,"351.00","2199.00","1848.00","0.00","0.00","0.00","0.00","Pune","MH","411045","292"
"36387","58640","PPMP","'130746210450096275401","8623376816","10623301808","23a9e9d0-9b1a-46e3-90d6-7e7a80db8300","5567643152","2025-08-19 11:38:53.000","36084496","RUS_MAGIC_IKKAT_NAVY_XL","115296638","ANRCKRTA115296638","XL","RUS_MAGIC_IKKAT_NAVY","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Straight Kurta","Kurtas","F","8623376816",,"DE_E2E","219143204486320","58640","89","Hard Stop cancellation from platform","2025-08-19 12:51:39.000",,,,,"2025-08-25 18:59:07.000",,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Bhiwandi","MH","421302","340"
"36387","58640","PPMP","'130826748006584584401","8636664247","10636588817","a39203bb-af48-42b7-9f34-c754f8a92a33","5575825206","2025-08-28 19:21:48.000","36084504","RUS_ICH_DOBBY_BEIGE_M","115296676","ANRCKRTA115296676","M","RUS_ICH_DOBBY_BEIGE","Anouk Rustic","Anouk Rustic Men Pure Cotton Woven Design Mandarin Collar Regular Kurta","Kurtas","C","8636664247",,"EK_E2E","MYEP1079789659","58640",,,"2025-08-29 11:32:45.000","2025-08-29 16:38:45.000","2025-08-29 23:32:03.000","2025-08-29 23:38:44.000","2025-09-02 11:45:06.000",,,,"2025-09-02 20:56:00","351.00","2199.00","1848.00","0.00","0.00","0.00","0.00","Mubarakpur","UP","276404","292"
"36387","58640","PPMP","'130733130204201793901","8621628985","10621554118","610031e1-313c-4fd3-9c5d-bec7878ecee5","5566580838","2025-08-17 23:18:50.000","36084938","RUS_KURTA_PURPLE_S","115297521","ANRCKRTA115297521","S","RUS_KURTA_PURPLE","Anouk Rustic","Anouk Rustic Geometric Printed Band Collar Straight Kurta","Kurtas","C","8621628985",,"EK_E2E","MYEP1078433602","58640",,,"2025-08-18 12:03:29.000","2025-08-21 17:57:26.000","2025-08-22 03:51:45.000","2025-08-22 03:57:15.000","2025-08-24 16:57:12.000",,,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","North goa, ","GA","403508","340"
"36387","58640","PPMP","'130841207075420390301","8638747738","10638672248","7345df85-eb97-4424-a012-e854d8b057c7","5577103702","2025-08-30 11:31:39.000","36084504","RUS_ICH_DOBBY_BEIGE_L","115296677","ANRCKRTA115296677","L","RUS_ICH_DOBBY_BEIGE","Anouk Rustic","Anouk Rustic Men Pure Cotton Woven Design Mandarin Collar Regular Kurta","Kurtas","C","8638747738",,"EK_E2E","MYEP1079915279","58640",,,"2025-08-30 12:35:41.000","2025-08-30 15:33:38.000","2025-08-30 23:23:16.000","2025-08-30 23:29:09.000","2025-09-03 14:37:07.000",,,,,"351.00","2199.00","1848.00","0.00","0.00","0.00","0.00","GORAKHPUR","UP","273001","292"
"36387","58640","PPMP","'130728586360037773801","8620548654","10620473834","167f139e-84d3-4b69-b779-867e7636c5a5","5565942638","2025-08-17 10:41:32.000","36084483","RUS_ICH_DOBBY_ORANGE_S","115296566","ANRCKRTA115296566","S","RUS_ICH_DOBBY_ORANGE","Anouk Rustic","Anouk Rustic Men Mandarin Collar Pure Cotton Kurta","Kurtas","C","8620548654",,"EK_E2E","MYEC1061042361","58640",,,"2025-08-17 12:11:54.000","2025-08-21 17:57:30.000","2025-08-22 03:52:02.000","2025-08-22 03:58:06.000","2025-08-24 16:26:21.000",,,,,"439.00","2199.00","1760.00","0.00","0.00","0.00","0.00","Bangalore","KA","560035","380"
"36387","58640","PPMP","'130742137500413284401","8623024858","10622949872","5ad86575-ad36-4810-ae2b-e8781ef653b4","5567430355","2025-08-19 00:20:04.000","36084938","RUS_KURTA_PURPLE_L","115297523","ANRCKRTA115297523","L","RUS_KURTA_PURPLE","Anouk Rustic","Anouk Rustic Geometric Printed Band Collar Straight Kurta","Kurtas","C","8623024858",,"EK_E2E","MYEP1078583537","58640",,,"2025-08-19 12:32:44.000","2025-08-21 17:58:36.000","2025-08-22 04:12:33.000","2025-08-22 04:19:05.000","2025-08-25 14:03:58.000",,,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Kozhikode","KL","673016","340"
